,index,access,bridge,highway,junction,lanes,length,maxspeed,oneway,tunnel,geometry,name,osmid,ref,service,width
2744,2744,missing,missing,residential,missing,4.0,68.369,25.0,True,missing,"LINESTRING (585880.1168978733 4507576.930565123, 585888.5520530704 4507576.550829224, 585898.4257437207 4507577.420098566, 585921.2775421378 4507580.260439069, 585948.1755500254 4507583.847164131)",East Broadway,5670191,,,
2745,2745,missing,missing,secondary,missing,4.0,124.72300000000001,25.0,False,missing,"LINESTRING (585880.1168978733 4507576.930565123, 585792.5170828089 4507566.502340737, 585755.9974723196 4507562.149925415)",East Broadway,39956203,,,
2746,2746,missing,missing,primary,missing,4.0,29.63,25.0,False,missing,,Grand Street,281455419,,,
2747,2747,missing,missing,secondary,missing,4.0,34.708999999999996,25.0,True,missing,"LINESTRING (585900.403188398 4507601.434743784, 585898.680619895 4507596.263399387, 585895.1720714967 4507587.019090784, 585893.4119457613 4507582.902017328, 585891.6605412941 4507580.949964635, 585889.4531163126 4507579.714272309, 585880.1168978733 4507576.930565123)",East Broadway,46348783,,,
2748,2748,missing,missing,primary,missing,4.0,50.818,25.0,False,missing,"LINESTRING (585900.403188398 4507601.434743784, 585924.2851168102 4507592.64086697, 585939.4881247093 4507587.04385629, 585948.1755500254 4507583.847164131)",Grand Street,"[439842827, 281455419]",,,
2749,2749,missing,missing,secondary,missing,4.0,85.62,25.0,False,missing,"LINESTRING (586803.0904842672 4515146.121566772, 586770.7552222726 4515082.503548743, 586763.7264819207 4515070.175283578)",Central Park West,46334664,,,
2750,2750,missing,missing,secondary,missing,4.0,80.515,25.0,False,missing,"LINESTRING (586803.0904842672 4515146.121566772, 586838.8119165367 4515211.666876857, 586841.5874993604 4515216.773209804)",Central Park West,542215780,,,
2751,2751,missing,missing,primary,missing,4.0,82.962,25.0,True,missing,"LINESTRING (586564.5473973865 4515274.190440088, 586544.4746385352 4515237.095983019, 586530.7477273844 4515211.555576596, 586525.197558919 4515201.221043113)",Columbus Avenue,"[421853628, 421853630]",,,
2752,2752,missing,missing,residential,missing,4.0,270.388,25.0,True,missing,"LINESTRING (586564.5473973865 4515274.190440088, 586571.3726552302 4515270.739745804, 586803.0904842672 4515146.121566772)",West 82nd Street,542216647,,,
2753,2753,missing,missing,residential,missing,4.0,273.406,25.0,True,missing,,West 82nd Street,5670192,,,
2754,2754,missing,missing,primary,missing,4.0,81.847,25.0,True,missing,,Amsterdam Avenue,195743133,,,
2755,2755,missing,missing,secondary,missing,4.0,89.758,25.0,False,missing,,Riverside Drive,46111607,,,
2756,2756,missing,missing,residential,missing,4.0,141.7,25.0,True,missing,,West 82nd Street,46334585,,,
2757,2757,missing,missing,secondary,missing,4.0,84.102,25.0,False,missing,"LINESTRING (585956.2127744241 4515602.499694373, 585954.9272650164 4515586.763910344, 585952.8777180584 4515567.788484048, 585949.5484718722 4515551.462745523, 585944.4224186122 4515535.082832795, 585938.6799335228 4515520.916224236)",Riverside Drive,46111607,,,
2758,2758,missing,missing,primary,missing,6.0,50.45,25.0,False,missing,,Canal Street,467222856,,,
2759,2759,missing,missing,primary,missing,6.0,81.08399999999999,25.0,False,missing,"LINESTRING (584125.0412693911 4508248.66875937, 584119.9367129514 4508253.373659111, 584071.9650373479 4508297.537836392, 584065.3668288882 4508303.613602093)",Canal Street,467222856,,,
2760,2760,missing,missing,secondary,missing,4.0,76.577,25.0,True,missing,,Grand Street,68668546,,,
2761,2761,missing,missing,residential,missing,4.0,148.524,25.0,True,missing,"LINESTRING (584203.6365809867 4508374.603552615, 584131.3652211302 4508258.588047353, 584125.0412693911 4508248.66875937)",Wooster Street,5670193,,,
2762,2762,missing,missing,residential,missing,4.0,163.321,25.0,True,missing,,Wooster Street,5670193,,,
2763,2763,missing,missing,residential,missing,4.0,76.182,25.0,True,missing,,Spring Street,439842836,,,
2764,2764,missing,missing,residential,missing,4.0,160.493,25.0,True,missing,,Wooster Street,5670193,,,
2765,2765,missing,missing,residential,missing,4.0,80.007,25.0,True,missing,"LINESTRING (584441.7436648771 4508753.33920895, 584397.0472375427 4508781.440519813, 584373.9419169006 4508795.976702735)",Prince Street,5673316,,,
2766,2766,missing,missing,residential,missing,4.0,16.816,25.0,True,missing,,Wooster Street,5670193,,,
2767,2767,missing,missing,residential,missing,4.0,139.927,25.0,False,missing,"LINESTRING (584528.0242777216 4508891.71090336, 584551.9662799158 4508930.463811191, 584556.4940606282 4508937.809534431, 584575.2276982707 4508968.143238971, 584601.5160318088 4509010.697809468)",Wooster Street,317400962,,,
2768,2768,missing,missing,primary,missing,4.0,80.366,25.0,True,missing,"LINESTRING (584528.0242777216 4508891.71090336, 584496.1779734832 4508912.120008985, 584459.6351348818 4508934.074456166)",West Houston Street,"[420352250, 420352247]",,,
2769,2769,missing,missing,residential,missing,4.0,78.443,25.0,True,missing,"LINESTRING (584734.7144136011 4509220.849992564, 584738.6384381577 4509227.045420364, 584772.3705118231 4509280.243872909, 584776.7011473788 4509287.065691778)",Washington Square East,5671743,,,
2770,2770,missing,missing,residential,missing,4.0,76.698,25.0,True,missing,"LINESTRING (584734.7144136011 4509220.849992564, 584740.0579855359 4509217.38058435, 584793.6550656235 4509182.633042282, 584799.1348236159 4509179.076415729)",West 4th Street,"[352705238, 5673614]",,,
2771,2771,missing,missing,secondary,missing,3.0,78.704,25.0,True,missing,,5th Avenue,438385431,,,
2772,2772,missing,missing,residential,missing,4.0,154.451,25.0,True,missing,"LINESTRING (585876.3579265873 4511609.422865517, 586003.7531659033 4511540.512496165, 586012.3856614063 4511535.838750296)",East 38th Street,483236728,,,
2773,2773,missing,missing,residential,missing,4.0,141.489,25.0,True,missing,,West 38th Street,542257008,,,
2774,2774,missing,missing,secondary,missing,5.0,79.113,25.0,True,missing,,7th Avenue,569345547,,,
2775,2775,missing,missing,secondary,missing,3.0,79.21,25.0,True,missing,,8th Avenue,194926854,,,
2776,2776,missing,missing,residential,missing,4.0,273.82,25.0,True,missing,,West 38th Street,542257008,,,
2777,2777,missing,missing,residential,missing,4.0,274.075,25.0,True,missing,"LINESTRING (584878.4012905201 4512147.880573899, 584887.4917858107 4512143.632682695, 585119.4862190785 4512016.798819627)",West 38th Street,5670197,,,
2778,2778,missing,missing,primary,missing,4.0,80.564,25.0,True,missing,"LINESTRING (584878.4012905201 4512147.880573899, 584851.8273429457 4512098.260203098, 584840.5148517782 4512076.847737064)",9th Avenue,"[525729010, 420901923]",,,
2779,2779,missing,missing,primary,missing,4.0,80.127,25.0,True,missing,,10th Avenue,496986803,,,69.6 ft
2780,2780,missing,yes,residential,missing,3.0,273.647,25.0,True,missing,"LINESTRING (584637.4613969709 4512278.116759134, 584751.3634739609 4512213.250077922, 584786.0220135059 4512193.829297125, 584816.3883873416 4512178.41182618, 584837.4132383224 4512167.061906677, 584878.4012905201 4512147.880573899)",West 38th Street,"[5670197, 36806680, 36806681, 36806682, 36806683]",,,
2781,2781,missing,missing,residential,missing,2.0,79.387,25.0,False,missing,"LINESTRING (582959.8982033598 4506604.245494859, 582963.0769671655 4506614.639214098, 582965.9958251934 4506624.097459823, 582969.1371814222 4506634.812722678, 582975.3087438414 4506649.55859638, 582986.3607584856 4506671.35332635, 582989.5019066576 4506677.55007616)",Battery Place,46160404,,,
2782,2782,missing,missing,residential,missing,2.0,160.156,25.0,False,missing,"LINESTRING (582959.8982033598 4506604.245494859, 582956.7734392122 4506591.287815494, 582954.7653514326 4506577.443357923, 582954.0203790285 4506570.01888395, 582954.1226303844 4506560.871966747, 582954.7744837648 4506552.441722495, 582955.9090950504 4506543.905854939, 582957.7631152734 4506534.500970824, 582960.4692462429 4506525.960468417, 582963.3870800697 4506518.132862678, 582967.1083186066 4506510.236526215, 582968.8169525153 4506507.036045332, 582970.9482127806 4506503.063149115, 582975.2942390477 4506496.7169822, 582979.70922675 4506491.004403654, 582986.2222205563 4506483.538966598, 582994.5653983424 4506475.605514747, 583004.9272298655 4506467.727956891, 583010.2865579302 4506465.212236879)",Battery Place,46160404,,,
2783,2783,missing,missing,residential,missing,2.0,79.23299999999999,25.0,False,missing,"LINESTRING (582989.5019066576 4506677.55007616, 582993.2593485493 4506684.54196371, 583023.7067080727 4506741.280826856, 583026.9425783865 4506747.312124313)",Battery Place,46160404,,,
2784,2784,missing,missing,residential,missing,2.0,79.38699999999999,25.0,False,missing,"LINESTRING (582989.5019066576 4506677.55007616, 582986.3607584856 4506671.35332635, 582975.3087438414 4506649.55859638, 582969.1371814222 4506634.812722678, 582965.9958251934 4506624.097459823, 582963.0769671655 4506614.639214098, 582959.8982033598 4506604.245494859)",Battery Place,46160404,,,
2785,2785,missing,missing,residential,missing,4.0,36.286,25.0,False,missing,"LINESTRING (582989.5019066576 4506677.55007616, 582983.0504092312 4506681.041673527, 582978.7664334748 4506683.358496481, 582957.5421283138 4506694.833813684)",2nd Place,46165819,,,
2786,2786,missing,missing,residential,missing,2.0,85.937,25.0,False,missing,"LINESTRING (583026.9425783865 4506747.312124313, 583030.634231658 4506754.136766971, 583061.4933060441 4506811.779677412, 583067.6201930867 4506822.939186885)",Battery Place,46160404,,,
2787,2787,missing,missing,residential,missing,2.0,79.23299999999999,25.0,False,missing,"LINESTRING (583026.9425783865 4506747.312124313, 583023.7067080727 4506741.280826856, 582993.2593485493 4506684.54196371, 582989.5019066576 4506677.55007616)",Battery Place,46160404,,,
2788,2788,missing,missing,residential,missing,4.0,32.637,25.0,False,missing,"LINESTRING (583026.9425783865 4506747.312124313, 583020.3409314366 4506750.635478164, 583015.036711592 4506753.529271984, 582998.1380948623 4506762.743646203)",3rd Place,46165821,,,
2789,2789,missing,missing,secondary,missing,4.0,17.339,25.0,False,missing,,Central Park North,44164416,,,
2790,2790,missing,missing,secondary,missing,4.0,238.64800000000002,25.0,False,missing,"LINESTRING (588119.8602594968 4517022.82225565, 588075.7905555365 4517046.478373748, 587909.3049093432 4517135.837133599)",Central Park North,68668549,,,
2791,2791,missing,missing,residential,missing,4.0,13.528,25.0,True,missing,,West 140th Street,5670202,,,
2792,2792,missing,missing,secondary,missing,4.0,78.039,25.0,True,missing,"LINESTRING (589510.503965925 4519019.738995882, 589490.3349956246 4518982.234774977, 589474.3563052092 4518952.530884948, 589473.7340279208 4518950.980104609)",Malcolm X Boulevard,"[420895467, 420590039]",,,
